GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED,SEASON,MEASURE_TYPE
Lineups,-100179-100230-100336-100470-100543-,C. Smith - Q. Barnes - S. Henning - S. Lovelace - R. Threatt-Elliott,1611661328,SEA,1,1,0,1.0,2.0,0.0,0.0,50.0,50.0,-50.0,-50.0,0.0,0.0,0.0,,,,0.333,0.0,0.0,80.0,80.0,66.67,3,0.636,124,9,1,1,155,224,53,203,157,122,157,22,30,8,207,206,224,208,74,6300,2000,Advanced
Lineups,-100179-100230-100375-100542-100544-,C. Smith - Q. Barnes - E. Campbell - C. Sampson - K. Vodichkova,1611661328,SEA,2,0,2,0.0,2.0,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,,,,0.25,0.333,0.333,102.9,102.86,85.71,4,0.0,63,88,191,88,185,185,1,48,157,122,157,22,30,8,169,147,178,67,179,4900,2000,Advanced
Lineups,-100179-100230-100542-100543-100544-,C. Smith - Q. Barnes - C. Sampson - R. Threatt-Elliott - K. Vodichkova,1611661328,SEA,2,0,2,0.0,2.0,40.0,40.0,82.0,80.0,-42.0,-40.0,1.0,0.0,12.5,,,,0.0,0.143,0.143,109.4,110.77,92.31,5,-0.667,63,88,191,88,149,208,124,195,1,122,117,22,30,8,1,202,220,50,245,6500,2000,Advanced
Lineups,-100336-100503-100541-100543-100544-,S. Henning - A. Garner - J. Redd - R. Threatt-Elliott - K. Vodichkova,1611661328,SEA,2,0,2,0.0,3.0,100.0,100.0,107.8,100.0,-7.8,0.0,0.5,1.0,16.7,,,,0.25,0.5,0.5,81.9,85.26,71.05,4,0.1,63,88,191,88,137,59,155,105,115,35,77,22,30,8,169,73,105,171,170,7600,2000,Advanced
Lineups,-100111-100336-100470-100541-100544-,S. Edwards - S. Henning - S. Lovelace - J. Redd - K. Vodichkova,1611661328,SEA,1,1,0,1.0,3.0,68.0,80.0,0.0,0.0,68.0,80.0,1.0,1.0,14.3,,,,0.2,0.25,0.41,97.3,98.39,81.99,5,-1.5,124,9,1,1,128,117,1,27,1,35,97,22,30,8,147,176,147,88,275,8050,2000,Advanced
Lineups,-100111-100336-100375-100470-100538-,S. Edwards - S. Henning - E. Campbell - S. Lovelace - K. Hibbert,1611661328,SEA,1,0,1,0.0,3.0,80.0,80.0,68.0,66.7,12.0,13.3,0.5,1.0,14.3,,,,0.2,0.4,0.4,85.6,86.56,72.13,5,0.5,124,88,36,88,121,117,83,92,115,35,97,22,30,8,147,127,153,160,96,9150,2000,Advanced
Lineups,-100111-100336-100375-100503-100541-,S. Edwards - S. Henning - E. Campbell - A. Garner - J. Redd,1611661328,SEA,2,0,2,0.0,3.0,66.7,66.7,195.0,137.5,-128.4,-70.8,1.0,0.67,25.0,,,,0.5,0.667,0.667,93.3,112.25,93.54,6,-0.087,63,88,191,88,123,142,241,228,1,83,23,22,30,8,244,50,58,46,213,8980,2000,Advanced
Lineups,-100111-100336-100375-100503-100542-,S. Edwards - S. Henning - E. Campbell - A. Garner - C. Sampson,1611661328,SEA,2,0,2,0.0,3.0,75.0,75.0,0.0,0.0,75.0,75.0,1.0,1.0,20.0,,,,0.25,0.5,0.5,63.4,72.45,60.38,4,-6.0,63,88,191,88,130,130,1,29,1,35,45,22,30,8,169,73,105,248,294,7950,2000,Advanced
Lineups,-100111-100336-100542-100543-100544-,S. Edwards - S. Henning - C. Sampson - R. Threatt-Elliott - K. Vodichkova,1611661328,SEA,1,0,1,0.0,3.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,,,,0.6,0.5,0.5,72.4,88.49,73.74,5,0.5,124,88,36,88,124,208,1,58,157,122,157,22,30,8,268,73,105,145,96,8950,2000,Advanced
Lineups,-100111-100375-100541-100543-100544-,S. Edwards - E. Campbell - J. Redd - R. Threatt-Elliott - K. Vodichkova,1611661328,SEA,1,0,1,0.0,3.0,50.0,50.0,53.2,50.0,-3.2,0.0,0.0,0.0,0.0,,,,0.25,0.25,0.25,72.1,74.32,61.94,4,0.2,124,88,36,88,134,185,53,105,157,122,157,22,30,8,169,176,207,239,160,7750,2000,Advanced
Lineups,-100111-100179-100336-100375-100470-,S. Edwards - C. Smith - S. Henning - E. Campbell - S. Lovelace,1611661328,SEA,2,0,2,0.0,3.0,40.0,33.3,133.3,100.0,-93.3,-66.7,1.0,0.33,14.3,,,,0.5,0.5,0.5,73.4,91.72,76.43,6,-0.182,63,88,191,88,133,215,155,215,1,108,97,22,30,8,244,73,105,121,223,7850,2000,Advanced
Lineups,-100111-100179-100230-100336-100543-,S. Edwards - C. Smith - Q. Barnes - S. Henning - R. Threatt-Elliott,1611661328,SEA,2,0,2,0.0,3.0,50.0,40.0,120.0,120.0,-70.0,-80.0,1.0,0.0,16.7,,,,0.0,0.25,0.25,68.6,76.19,63.49,5,-0.167,63,88,191,88,118,208,215,234,1,122,77,22,30,8,1,176,207,232,220,9450,2000,Advanced
Lineups,-100111-100179-100541-100542-100544-,S. Edwards - C. Smith - J. Redd - C. Sampson - K. Vodichkova,1611661328,SEA,1,0,1,0.0,3.0,75.1,87.5,45.0,50.0,30.1,37.5,0.667,0.0,13.3,0.545,,,0.0,0.25,0.263,144.8,127.29,106.08,8,2.0,124,88,36,88,122,103,53,64,83,122,111,2,30,8,1,176,205,25,12,9050,2000,Advanced
Lineups,-100088-100336-100375-100470-100503-,M. Edwards - S. Henning - E. Campbell - S. Lovelace - A. Garner,1611661328,SEA,1,0,1,0.0,2.0,79.8,75.0,107.8,125.0,-28.0,-50.0,0.0,0.0,0.0,,0.667,,0.0,0.0,0.399,102.5,97.63,81.36,4,0.0,124,88,36,88,167,130,223,203,157,122,157,22,4,8,1,206,157,92,179,5900,2000,Advanced
Lineups,-100088-100111-100336-100470-100538-,M. Edwards - S. Edwards - S. Henning - S. Lovelace - K. Hibbert,1611661328,SEA,1,0,1,0.0,2.0,138.9,100.0,50.0,50.0,88.9,50.0,0.0,0.0,0.0,,,,0.0,0.5,0.694,72.3,84.09,70.07,4,1.667,124,88,36,88,145,59,53,48,157,122,157,22,30,8,1,73,56,184,19,6850,2000,Advanced
Lineups,-100088-100111-100336-100538-100544-,M. Edwards - S. Edwards - S. Henning - K. Hibbert - K. Vodichkova,1611661328,SEA,1,0,1,0.0,2.0,66.7,66.7,0.0,0.0,66.7,66.7,0.0,0.0,0.0,,,,0.333,0.333,0.333,84.7,84.71,70.59,3,-0.111,124,88,36,88,165,142,1,35,157,122,157,22,30,8,207,147,178,176,215,5950,2000,Advanced
Lineups,-100088-100111-100336-100541-100544-,M. Edwards - S. Edwards - S. Henning - J. Redd - K. Vodichkova,1611661328,SEA,1,0,1,0.0,2.0,147.1,140.0,92.6,100.0,54.5,40.0,1.0,1.0,16.7,,,,0.2,0.75,0.931,122.2,121.12,100.93,5,0.778,124,88,36,88,173,29,155,58,1,35,77,22,30,8,147,39,28,32,58,5350,2000,Advanced
Lineups,-100088-100111-100230-100336-100470-,M. Edwards - S. Edwards - Q. Barnes - S. Henning - S. Lovelace,1611661328,SEA,1,1,0,1.0,2.0,120.0,120.0,50.0,50.0,70.0,70.0,1.0,1.5,37.5,,,,0.4,1.0,1.0,93.2,93.24,77.7,5,1.0,124,9,1,1,143,43,53,32,1,22,8,22,30,8,235,5,15,110,37,6950,2000,Advanced
Lineups,-100088-100111-100179-100470-100538-,M. Edwards - S. Edwards - C. Smith - S. Lovelace - K. Hibbert,1611661328,SEA,2,0,2,0.0,2.0,80.0,80.0,66.7,66.7,13.3,13.3,0.5,0.33,16.7,,0.5,,0.6,1.0,1.0,126.7,126.72,105.6,5,0.6,63,88,191,88,157,117,83,92,115,108,77,22,18,8,268,5,15,27,80,6250,2000,Advanced
Lineups,-100088-100111-100179-100470-100503-,M. Edwards - S. Edwards - C. Smith - S. Lovelace - A. Garner,1611661328,SEA,1,0,1,0.0,2.0,250.0,250.0,200.0,133.3,50.0,116.7,1.0,0.0,50.0,,,,0.0,1.25,1.25,59.4,74.23,61.86,2,0.545,124,88,36,88,186,1,230,8,1,122,1,22,30,8,1,4,2,241,91,4850,2000,Advanced
Lineups,-100088-100111-100179-100503-100538-,M. Edwards - S. Edwards - C. Smith - A. Garner - K. Hibbert,1611661328,SEA,1,0,1,0.0,2.0,0.0,0.0,206.2,160.0,-206.2,-160.0,0.0,0.0,0.0,,,,0.2,0.0,0.0,85.3,108.27,90.23,5,-0.588,124,88,36,88,147,224,258,273,157,122,157,22,30,8,147,206,224,52,243,6650,2000,Advanced
Lineups,-100088-100230-100470-100538-100541-,M. Edwards - Q. Barnes - S. Lovelace - K. Hibbert - J. Redd,1611661328,SEA,1,0,1,0.0,2.0,25.8,25.0,180.7,150.0,-154.9,-125.0,0.0,0.0,0.0,,,,0.0,0.0,0.085,94.3,104.73,87.27,4,-2.0,124,88,36,88,171,220,248,265,157,122,157,22,30,8,1,206,223,59,278,5500,2000,Advanced
Lineups,-100088-100230-100470-100503-100541-,M. Edwards - Q. Barnes - S. Lovelace - A. Garner - J. Redd,1611661328,SEA,1,0,1,0.0,2.0,125.0,125.0,80.0,80.0,45.0,45.0,1.0,2.0,33.3,,,,0.25,0.833,0.833,104.5,104.52,87.1,4,0.727,124,88,36,88,161,38,124,57,1,9,9,22,30,8,169,30,35,60,63,6200,2000,Advanced
Lineups,-100088-100230-100336-100375-100470-,M. Edwards - Q. Barnes - S. Henning - E. Campbell - S. Lovelace,1611661328,SEA,1,0,1,0.0,2.0,66.7,66.7,138.9,133.3,-72.2,-66.7,1.0,0.0,25.0,,,,0.0,0.333,0.333,70.6,72.0,60.0,3,0.0,124,88,36,88,164,142,230,215,1,122,23,22,30,8,1,147,178,251,179,6000,2000,Advanced
Lineups,-100088-100230-100503-100541-100543-,M. Edwards - Q. Barnes - A. Garner - J. Redd - R. Threatt-Elliott,1611661328,SEA,1,1,0,1.0,2.0,100.0,100.0,133.3,133.3,-33.3,-33.3,0.5,1.0,20.0,,,,0.25,0.667,0.667,94.2,94.21,78.5,4,0.267,124,9,1,1,173,59,230,183,115,35,45,22,30,8,169,50,58,104,145,5350,2000,Advanced
Lineups,-100088-100179-100470-100503-100541-,M. Edwards - C. Smith - S. Lovelace - A. Garner - J. Redd,1611661328,SEA,1,1,0,1.0,2.0,66.7,66.7,66.7,50.0,0.0,16.7,1.0,1.0,20.0,,,,0.333,0.333,0.333,60.8,70.99,59.15,3,-0.333,124,9,1,1,141,142,53,82,1,35,45,22,30,8,207,147,178,256,226,7100,2000,Advanced
Lineups,-100088-100179-100230-100470-100538-,M. Edwards - C. Smith - Q. Barnes - S. Lovelace - K. Hibbert,1611661328,SEA,1,0,1,0.0,2.0,69.4,66.7,0.0,0.0,69.4,66.7,1.0,1.0,25.0,,,,0.333,1.0,0.532,74.9,76.46,63.72,3,-0.8,124,88,36,88,169,142,1,35,1,35,23,22,30,8,207,5,90,231,251,5650,2000,Advanced
Lineups,-100088-100179-100538-100541-100544-,M. Edwards - C. Smith - K. Hibbert - J. Redd - K. Vodichkova,1611661328,SEA,1,0,1,0.0,2.0,66.7,66.7,138.9,133.3,-72.2,-66.7,1.0,0.5,20.0,,,,0.667,0.5,0.5,67.7,69.12,57.6,3,-1.0,124,88,36,88,157,142,230,215,1,95,45,22,30,8,274,73,105,262,254,6250,2000,Advanced
Lineups,-100179-100336-100470-100503-100542-,C. Smith - S. Henning - S. Lovelace - A. Garner - C. Sampson,1611661328,SEA,1,0,1,0.0,2.0,50.0,50.0,69.4,50.0,-19.4,0.0,1.0,1.0,20.0,,,,0.25,0.333,0.333,77.4,90.0,75.0,4,0.8,124,88,36,88,152,185,53,105,1,35,45,22,30,8,169,147,178,133,56,6400,2000,Advanced
Lineups,-100111-100179-100336-100543-100544-,S. Edwards - C. Smith - S. Henning - R. Threatt-Elliott - K. Vodichkova,1611661328,SEA,1,1,0,1.0,2.0,77.3,75.0,0.0,0.0,77.3,75.0,1.0,0.0,16.7,,,,0.0,0.25,0.307,77.4,78.75,65.63,4,2.333,124,9,1,1,152,130,1,29,1,122,77,22,30,8,1,176,194,218,10,6400,2000,Advanced
Lineups,-100111-100179-100230-100538-100543-,S. Edwards - C. Smith - Q. Barnes - K. Hibbert - R. Threatt-Elliott,1611661328,SEA,1,1,0,1.0,2.0,40.0,50.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,,,,0.25,0.2,0.2,90.0,78.75,65.63,4,-0.5,124,9,1,1,152,185,1,48,157,122,157,22,30,8,169,193,218,218,237,6400,2000,Advanced
Lineups,-100111-100179-100230-100541-100543-,S. Edwards - C. Smith - Q. Barnes - J. Redd - R. Threatt-Elliott,1611661328,SEA,2,0,2,0.0,2.0,66.7,66.7,92.6,100.0,-25.9,-33.3,1.0,1.0,25.0,,,,0.333,0.5,0.5,112.1,107.23,89.36,3,0.667,63,88,191,88,190,142,155,183,1,35,23,22,30,8,207,73,105,53,69,4700,2000,Advanced
Lineups,-100111-100179-100230-100375-100541-,S. Edwards - C. Smith - Q. Barnes - E. Campbell - J. Redd,1611661328,SEA,1,0,1,0.0,2.0,50.0,50.0,100.0,66.7,-50.0,-16.7,1.0,1.0,12.5,,,,0.25,0.2,0.2,66.5,77.54,64.62,4,-0.5,124,88,36,88,149,185,83,158,1,35,117,22,30,8,169,193,218,227,237,6500,2000,Advanced
Lineups,-100111-100179-100230-100542-100543-,S. Edwards - C. Smith - Q. Barnes - C. Sampson - R. Threatt-Elliott,1611661328,SEA,1,1,0,1.0,2.0,0.0,0.0,100.0,100.0,-100.0,-100.0,0.0,0.0,0.0,,,,0.75,0.0,0.0,98.8,112.94,94.12,4,8.0,124,9,1,1,179,224,155,241,157,122,157,22,30,8,282,206,224,44,1,5100,2000,Advanced
Lineups,-100111-100179-100230-100503-100542-,S. Edwards - C. Smith - Q. Barnes - A. Garner - C. Sampson,1611661328,SEA,1,0,1,0.0,2.0,208.3,225.0,75.0,75.0,133.3,150.0,0.667,0.0,33.3,,,,0.0,1.0,1.042,92.2,88.62,73.85,4,1.1,124,88,36,88,149,3,111,5,83,122,9,22,30,8,1,5,11,144,36,6500,2000,Advanced
Lineups,-100111-100179-100538-100541-100544-,S. Edwards - C. Smith - K. Hibbert - J. Redd - K. Vodichkova,1611661328,SEA,2,0,2,0.0,2.0,0.0,0.0,75.0,75.0,-75.0,-75.0,0.0,0.0,0.0,,,,0.6,0.0,0.0,121.0,108.91,90.76,5,2.5,63,88,191,88,165,224,111,230,157,122,157,22,30,8,268,206,224,51,8,5950,2000,Advanced
Lineups,-100111-100179-100503-100538-100541-,S. Edwards - C. Smith - A. Garner - K. Hibbert - J. Redd,1611661328,SEA,1,0,1,0.0,2.0,120.0,120.0,150.0,120.0,-30.0,0.0,0.667,2.0,28.6,,,,0.2,0.75,0.75,90.6,100.7,83.92,5,0.533,124,88,36,88,140,43,215,105,83,9,17,22,30,8,147,39,47,76,93,7150,2000,Advanced
Lineups,-100230-100470-100538-100541-100543-,Q. Barnes - S. Lovelace - K. Hibbert - J. Redd - R. Threatt-Elliott,1611661328,SEA,1,0,1,0.0,2.0,66.7,66.7,40.0,50.0,26.7,16.7,0.0,0.0,0.0,,,,0.0,0.333,0.333,92.2,80.64,67.2,3,0.667,124,88,36,88,157,142,53,82,157,122,157,22,30,8,1,147,178,205,69,6250,2000,Advanced
Lineups,-100230-100336-100538-100541-100544-,Q. Barnes - S. Henning - K. Hibbert - J. Redd - K. Vodichkova,1611661328,SEA,1,0,1,0.0,2.0,50.0,40.0,100.0,100.0,-50.0,-60.0,0.0,0.0,0.0,,,,0.6,0.5,0.5,87.9,98.93,82.44,5,-0.143,124,88,36,88,148,208,155,213,157,122,157,22,30,8,268,73,105,83,219,6550,2000,Advanced
Lineups,-100230-100336-100541-100543-100544-,Q. Barnes - S. Henning - J. Redd - R. Threatt-Elliott - K. Vodichkova,1611661328,SEA,1,0,1,0.0,2.0,50.0,40.0,60.0,75.0,-10.0,-35.0,0.0,0.0,0.0,,,,0.6,1.0,1.0,96.0,96.0,80.0,5,0.333,124,88,36,88,146,208,111,189,157,122,157,22,30,8,268,5,15,98,130,6750,2000,Advanced
Lineups,-100230-100336-100503-100538-100543-,Q. Barnes - S. Henning - A. Garner - K. Hibbert - R. Threatt-Elliott,1611661328,SEA,1,0,1,0.0,2.0,66.7,66.7,50.0,50.0,16.7,16.7,1.0,0.0,25.0,,,,0.0,0.333,0.333,106.1,106.11,88.42,3,0.0,124,88,36,88,189,142,53,82,1,122,23,22,30,8,1,147,178,57,179,4750,2000,Advanced
Lineups,-100230-100336-100503-100541-100542-,Q. Barnes - S. Henning - A. Garner - J. Redd - C. Sampson,1611661328,SEA,2,0,2,0.0,2.0,0.0,0.0,120.5,200.0,-120.5,-200.0,0.0,0.0,0.0,,,,0.667,0.0,0.0,91.0,72.0,60.0,3,3.0,63,88,191,88,180,224,266,274,157,122,157,22,30,8,274,206,224,252,7,5000,2000,Advanced
Lineups,-100230-100538-100541-100542-100544-,Q. Barnes - K. Hibbert - J. Redd - C. Sampson - K. Vodichkova,1611661328,SEA,1,0,1,0.0,2.0,25.8,20.0,100.0,100.0,-74.2,-80.0,0.0,0.0,0.0,,,,0.4,0.0,0.266,93.0,106.23,88.52,5,-0.667,124,88,36,88,162,221,155,234,157,122,157,22,30,8,235,206,203,54,245,6100,2000,Advanced
Lineups,-100230-100375-100541-100543-100544-,Q. Barnes - E. Campbell - J. Redd - R. Threatt-Elliott - K. Vodichkova,1611661328,SEA,1,0,1,0.0,2.0,100.0,100.0,82.0,80.0,18.0,20.0,0.0,0.0,0.0,,0.667,,0.5,1.0,1.0,92.7,93.91,78.26,4,0.333,124,88,36,88,144,59,124,76,157,122,157,22,4,8,244,5,15,105,130,6900,2000,Advanced
Lineups,-100088-100470-100503-100541-100544-,M. Edwards - S. Lovelace - A. Garner - J. Redd - K. Vodichkova,1611661328,SEA,1,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,41.1,54.86,45.71,2,1.4,124,88,36,88,175,224,1,105,157,122,157,22,30,8,1,206,224,286,27,5250,2000,Advanced
Lineups,-100179-100503-100541-100543-100544-,C. Smith - A. Garner - J. Redd - R. Threatt-Elliott - K. Vodichkova,1611661328,SEA,2,0,2,0.0,1.0,159.6,200.0,133.3,100.0,26.2,100.0,0.0,0.0,0.0,,,,0.333,0.5,0.798,111.9,115.86,96.55,3,0.611,63,88,191,88,197,4,155,11,157,122,157,22,30,8,207,73,41,39,79,4350,2000,Advanced
Lineups,-100470-100503-100538-100541-100542-,S. Lovelace - A. Garner - K. Hibbert - J. Redd - C. Sampson,1611661328,SEA,1,0,1,0.0,2.0,100.0,100.0,133.0,125.0,-33.0,-25.0,0.5,1.0,20.0,,,,0.25,0.667,0.667,78.7,81.13,67.61,4,0.25,124,88,36,88,141,59,223,170,115,35,45,22,30,8,169,50,58,202,148,7100,2000,Advanced
Lineups,-100470-100503-100538-100542-100543-,S. Lovelace - A. Garner - K. Hibbert - C. Sampson - R. Threatt-Elliott,1611661328,SEA,1,0,1,0.0,2.0,208.3,200.0,138.9,133.3,69.4,66.7,1.0,0.0,40.0,,,,0.0,1.5,1.042,66.4,69.12,57.6,3,0.625,124,88,36,88,157,4,230,35,1,122,6,22,30,8,1,1,11,262,78,6250,2000,Advanced
Lineups,-100336-100470-100541-100543-100544-,S. Henning - S. Lovelace - J. Redd - R. Threatt-Elliott - K. Vodichkova,1611661328,SEA,1,0,1,0.0,2.0,69.4,66.7,100.0,100.0,-30.6,-33.3,0.0,0.0,0.0,,,,0.667,0.0,0.532,70.3,72.0,60.0,3,0.5,124,88,36,88,180,142,155,183,157,122,157,22,30,8,274,206,90,252,96,5000,2000,Advanced
Lineups,-100336-100470-100503-100538-100544-,S. Henning - S. Lovelace - A. Garner - K. Hibbert - K. Vodichkova,1611661328,SEA,1,0,1,0.0,2.0,66.7,66.7,51.5,66.7,15.1,0.0,0.0,0.0,0.0,,,,0.333,0.5,0.5,91.7,80.0,66.67,3,1.0,124,88,36,88,172,142,83,105,157,122,157,22,30,8,207,73,105,208,37,5400,2000,Advanced
Lineups,-100336-100470-100503-100538-100541-,S. Henning - S. Lovelace - A. Garner - K. Hibbert - J. Redd,1611661328,SEA,2,1,1,0.5,2.0,181.2,166.7,69.4,40.0,111.7,126.7,1.0,0.0,25.0,,,,0.0,1.0,0.906,78.1,110.77,92.31,3,1.5,63,9,36,38,177,20,49,7,1,122,23,22,30,8,1,5,29,49,22,5200,2000,Advanced
Lineups,-100336-100470-100503-100541-100543-,S. Henning - S. Lovelace - A. Garner - J. Redd - R. Threatt-Elliott,1611661328,SEA,1,1,0,1.0,2.0,0.0,0.0,159.6,150.0,-159.6,-150.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,93.6,96.92,80.77,3,-1.6,124,9,1,1,177,224,248,270,157,122,157,22,30,8,1,206,224,95,277,5200,2000,Advanced
Lineups,-100336-100375-100470-100503-100538-,S. Henning - E. Campbell - S. Lovelace - A. Garner - K. Hibbert,1611661328,SEA,2,0,2,0.0,2.0,100.0,100.0,100.0,66.7,0.0,33.3,0.0,0.0,0.0,,,,0.0,0.333,0.333,47.6,59.5,49.59,2,0.25,63,88,191,88,163,59,83,65,157,122,157,22,30,8,1,147,178,281,148,6050,2000,Advanced
Lineups,-100336-100375-100503-100541-100544-,S. Henning - E. Campbell - A. Garner - J. Redd - K. Vodichkova,1611661328,SEA,2,0,2,0.0,2.0,66.7,66.7,303.0,200.0,-236.4,-133.3,1.0,0.0,25.0,,,,0.0,0.333,0.333,64.8,75.0,62.5,3,-0.4,63,88,191,88,187,142,266,267,1,122,23,22,30,8,1,147,178,236,234,4800,2000,Advanced
Lineups,-100336-100503-100542-100543-100544-,S. Henning - A. Garner - C. Sampson - R. Threatt-Elliott - K. Vodichkova,1611661328,SEA,1,0,1,0.0,2.0,61.5,60.0,0.0,0.0,61.5,60.0,0.0,0.0,0.0,,,,0.2,0.333,0.387,101.5,102.86,85.71,5,-0.4,124,88,36,88,155,174,1,42,157,122,157,22,30,8,147,147,160,68,234,6300,2000,Advanced
Lineups,-100111-100336-100538-100542-100544-,S. Edwards - S. Henning - K. Hibbert - C. Sampson - K. Vodichkova,1611661328,SEA,1,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.5,0.0,0.0,43.2,43.2,36.0,2,0.455,124,88,36,88,180,224,1,105,157,122,157,22,30,8,244,206,224,292,113,5000,2000,Advanced
Lineups,-100111-100336-100375-100543-100544-,S. Edwards - S. Henning - E. Campbell - R. Threatt-Elliott - K. Vodichkova,1611661328,SEA,1,0,1,0.0,2.0,0.0,0.0,200.0,200.0,-200.0,-200.0,0.0,0.0,0.0,,,,0.75,0.0,0.0,96.0,112.0,93.33,4,-0.818,124,88,36,88,191,224,266,274,157,122,157,22,30,8,282,206,224,47,253,4500,2000,Advanced
Lineups,-100111-100336-100375-100441-100503-,S. Edwards - S. Henning - E. Campbell - A. Aycock - A. Garner,1611661328,SEA,1,0,1,0.0,2.0,0.0,0.0,138.9,133.3,-138.9,-133.3,0.0,0.0,0.0,,,,0.5,0.0,0.0,70.3,72.0,60.0,2,-2.667,124,88,36,88,180,224,230,267,157,122,157,22,30,8,244,206,224,252,285,5000,2000,Advanced
Lineups,-100111-100230-100336-100538-100542-,S. Edwards - Q. Barnes - S. Henning - K. Hibbert - C. Sampson,1611661328,SEA,2,0,2,0.0,2.0,0.0,0.0,212.8,100.0,-212.8,-100.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,58.2,90.0,75.0,2,-2.0,63,88,191,88,187,224,155,241,157,122,157,22,30,8,1,206,224,134,278,4800,2000,Advanced
Lineups,-100111-100230-100336-100375-100441-,S. Edwards - Q. Barnes - S. Henning - E. Campbell - A. Aycock,1611661328,SEA,1,0,1,0.0,2.0,106.4,66.7,138.9,133.3,-32.5,-66.7,0.0,0.0,0.0,,,,0.0,0.0,0.347,69.2,87.27,72.73,3,-0.333,124,88,36,88,184,142,230,215,157,122,157,22,30,8,1,206,175,154,226,4950,2000,Advanced
Lineups,-100111-100230-100538-100541-100543-,S. Edwards - Q. Barnes - K. Hibbert - J. Redd - R. Threatt-Elliott,1611661328,SEA,1,0,1,0.0,2.0,61.5,60.0,150.0,150.0,-88.5,-90.0,0.0,0.0,0.0,,,,0.6,1.0,0.798,112.2,113.68,94.74,5,0.0,124,88,36,88,168,174,248,238,157,122,157,22,30,8,268,5,41,42,179,5700,2000,Advanced
Lineups,-100179-100470-100538-100541-100544-,C. Smith - S. Lovelace - K. Hibbert - J. Redd - K. Vodichkova,1611661328,SEA,1,0,1,0.0,1.0,0.0,0.0,300.0,300.0,-300.0,-300.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,23.2,46.45,38.71,1,-0.333,124,88,36,88,230,224,292,292,157,122,157,22,30,8,1,206,224,290,226,3100,2000,Advanced
Lineups,-100179-100470-100541-100543-100544-,C. Smith - S. Lovelace - J. Redd - R. Threatt-Elliott - K. Vodichkova,1611661328,SEA,1,0,1,0.0,1.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,0.5,0.5,97.6,97.63,81.36,2,2.0,124,88,36,88,237,59,1,11,157,122,157,22,30,8,1,73,105,91,12,2950,2000,Advanced
Lineups,-100179-100470-100503-100538-100543-,C. Smith - S. Lovelace - A. Garner - K. Hibbert - R. Threatt-Elliott,1611661328,SEA,1,1,0,1.0,1.0,82.0,100.0,100.0,100.0,-18.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,0.41,110.2,99.31,82.76,2,0.0,124,9,1,1,241,59,155,105,157,122,157,22,30,8,1,73,147,81,179,2900,2000,Advanced
Lineups,-100179-100470-100503-100538-100541-,C. Smith - S. Lovelace - A. Garner - K. Hibbert - J. Redd,1611661328,SEA,2,1,1,0.5,1.0,66.7,66.7,72.5,66.7,-5.8,0.0,1.0,0.5,25.0,,,,0.667,1.0,1.0,113.6,118.36,98.63,3,0.5,63,9,36,38,211,142,83,105,1,95,23,22,30,8,274,5,15,36,96,3650,2000,Advanced
Lineups,-100179-100470-100503-100541-100543-,C. Smith - S. Lovelace - A. Garner - J. Redd - R. Threatt-Elliott,1611661328,SEA,1,0,1,0.0,1.0,212.8,200.0,227.3,200.0,-14.5,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.064,64.1,69.68,58.06,2,0.75,124,88,36,88,230,4,266,105,157,122,157,22,30,8,1,5,8,259,60,3100,2000,Advanced
Lineups,-100179-100470-100503-100542-100544-,C. Smith - S. Lovelace - A. Garner - C. Sampson - K. Vodichkova,1611661328,SEA,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,43.6,43.64,36.36,0,0.4,124,88,36,88,276,224,1,105,157,122,157,22,30,8,1,206,224,291,119,1650,2000,Advanced
